Product_Url,Product_Name,Price,Rating,Review
/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-90,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,"1,049","1,404","1,404"
/sspa/click?ie=UTF8&spc=MToyNjk5NjgwNjkyNTU1NzYxOjE2NzU0NDU2ODM6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"1,298",10,10
/sspa/click?ie=UTF8&spc=MToyNjk5NjgwNjkyNTU1NzYxOjE2NzU0NDU2ODM6c3BfbXRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196","2,166","2,166"
/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-93,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","1,499","1,567","1,567"
/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-94,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),662,93,93
/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-95,"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty","1,399",340,340
/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-96,Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black),599,629,629
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-97,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,"9,233","9,233"
/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-98,F Gear Enzo Sports Waist Bag (.Red),197,751,751
/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-99,F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),881,323,323
/Amazon-Brand-Womens-Sling-Mustard/dp/B07XBZR7SR/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675445683&sprefix=ba%2Caps%2C283&sr=8-100,Amazon Brand - Eden & Ivy Women's Sling Bag,599,559,559
/sspa/click?ie=UTF8&spc=MToyNjk5NjgwNjkyNTU1NzYxOjE2NzU0NDU2ODM6c3BfYnRmOjIwMDMxMzA3NTc2Mzk4OjowOjo&url=%2FHEROZ-Hammer-Backpack-Resistant-Durable%2Fdp%2FB07M82M8G7%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 1000),"1,424","7,644","7,644"
/sspa/click?ie=UTF8&spc=MToyNjk5NjgwNjkyNTU1NzYxOjE2NzU0NDU2ODM6c3BfYnRmOjIwMDc3MjE1ODgwNDk4OjowOjo&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",549,"8,346","8,346"
