Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MToxNzYwNzcwMjI4MzA5NTk3OjE2NzU0NDU2ODI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445682%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",3.9,(684)
/sspa/click?ie=UTF8&spc=MToxNzYwNzcwMjI4MzA5NTk3OjE2NzU0NDU2ODI6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445682%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,3.9,"(14,913)"
/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-67,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"1,168",4.4,(202)
/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-68,Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),"1,598",4.3,"(5,418)"
/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-69,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.8,"(9,822)"
/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-70,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,639,4.2,(385)
/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-71,Lenovo Slim Everyday Backpack,839,4.4,"(2,633)"
/Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-72,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag,498,4.1,"(8,914)"
/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09SHTBFQF/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675445682&sprefix=ba%2Caps%2C283&sr=8-73,"SIDRUM DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black-Large)",949,4.4,(811)
