Product_Url,Product_Name,Price,Rating,Review
/F-Gear-Raider-Marpat-Navy-Backpack/dp/B07F1157TV/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-26,F Gear Raider 30 Liter Backpack with Rain Cover (.Marpat Navy Digital Camo),822,"2,869","2,869"
/sspa/click?ie=UTF8&spc=MToyODIxNjUyODQyMzk5MTA3OjE2NzU0NDU2Nzc6c3BfbXRmOjIwMTEwMDgyMjQwOTk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445677%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black","3,799",258,258
/sspa/click?ie=UTF8&spc=MToyODIxNjUyODQyMzk5MTA3OjE2NzU0NDU2Nzc6c3BfbXRmOjIwMTE1MTA0OTA4MTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Happy-Green%2Fdp%2FB08SW9W2FY%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445677%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,890",147,147
/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-29,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,239,"1,983","1,983"
/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-30,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,249,"5,923","5,923"
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-31,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,498,"12,106","12,106"
/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QM2GD/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-32,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,510,2,2
/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-33,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port,799,"10,540","10,540"
/Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-34,Half Moon Strike 35L Unisex Spacious School/ Laptop/ College/ Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,45,45
/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-35,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,"2,129","2,129"
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675445677&sprefix=ba%2Caps%2C283&sr=8-36,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",498,"12,106","12,106"
/sspa/click?ie=UTF8&spc=MToyODIxNjUyODQyMzk5MTA3OjE2NzU0NDU2Nzc6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445677%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196","2,166","2,166"
/sspa/click?ie=UTF8&spc=MToyODIxNjUyODQyMzk5MTA3OjE2NzU0NDU2Nzc6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445677%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"1,298",10,10
