Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MTo0ODQ1ODA0NjkzNzMwMTEzOjE2NzU0NDU2ODg6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445688%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,"14,913","14,913"
/sspa/click?ie=UTF8&spc=MTo0ODQ1ODA0NjkzNzMwMTEzOjE2NzU0NDU2ODg6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445688%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",684,684
/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-131,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag","1,039","1,245","1,245"
/Lino-Perros-Womens-Sling-Black/dp/B07B4FBQ3X/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-132,Lino Perros Sling bag,789,596,596
/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-133,"TRUE HUMAN® Emperor Anti Theft With Number Lock Backpack Bag Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (ZYDEN)",649,665,665
/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-134,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,299,"2,236","2,236"
/PALAY%C2%AE-Crossbody-Mobile-Leather-Shoulder/dp/B09GYGRB56/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-135,PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Shoulder Bags,784,"1,041","1,041"
/HP-Backpack-Laptop-Chromebook-1D0M4PA/dp/B08HC5S2HD/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-136,HP Wings Backpack for 15.6'' Inch (39.6 cm) Laptop/Chromebook/Mac (Black) 1D0M4PA,749,78,78
/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-137,"AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men & Women","1,199",628,628
/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-138,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",249,"7,634","7,634"
/sspa/click?ie=UTF8&spc=MTo0ODQ1ODA0NjkzNzMwMTEzOjE2NzU0NDU2ODg6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445688%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"1,298",10,10
/sspa/click?ie=UTF8&spc=MTo0ODQ1ODA0NjkzNzMwMTEzOjE2NzU0NDU2ODg6c3BfbXRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445688%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196","2,166","2,166"
/AirCase-Messenger-Detachable-Shoulder-Warranty/dp/B0BHZ12XQ7/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-141,"AirCase Office Canvas Sling Messenger Bag fits Upto 15.6"" Laptop/ MacBook, PU Leather Handles, Detachable Shoulder Strap, Easy to Clean, for Office/ Travel, Men & Women,Grey- 6 Month Warranty",999,NaN,NaN
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-142,Baggit Women's PEPSI Sling Bag,528,"1,927","1,927"
/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-143,Gear Eco4 19L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,489,"4,121","4,121"
/AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1675445688&sprefix=ba%2Caps%2C283&sr=8-144,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",999,962,962
