Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MToyNDcyNzY0NjMxODUxODU6MTY3NTQ0NTcwMzpzcF9hdGZfbmV4dDoyMDEwNDE0MDI2MzY5ODo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445703%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",684,684
/sspa/click?ie=UTF8&spc=MToyNDcyNzY0NjMxODUxODU6MTY3NTQ0NTcwMzpzcF9hdGZfbmV4dDoyMDExNTEwNDkwODE5ODo6MDo6&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Happy-Green%2Fdp%2FB08SW9W2FY%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445703%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,890",147,147
/Lavie-Betula-Womens-Tote-Black/dp/B08HWFWGNX/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-275,Lavie Women's Betula Medium Tote Bag | Ladies Purse Handbag,992.,"18,219","18,219"
/Kuber-Industries-Handcrafted-Embroidered-Handbag/dp/B082VFZP9C/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-276,"Kuber Industries Women's Handcrafted Embroidered Clutch Bag (Grey, CTKTC034517)",345.,255,255
/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-277,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,999,"3,058","3,058"
/Half-Moon-Travelling-Compartment-Polyester/dp/B09CGZ2W28/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-278,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Polyester Navy),979,903,903
/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-279,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,198,979,979
/Van-Heusen-Woman-Spring-Summer-Burgundy/dp/B07MHFJ167/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-280,Van Heusen womens Sling - textured single color belt,"1,362",209,209
/AirCase-C26-Messenger-Laptop-Shoulder/dp/B07P417566/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-281,"AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch Laptop Bag for Men & Women (Blue)",949,"2,565","2,565"
/Lino-Perros-Womens-Sling-Gold/dp/B07MV38P1L/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1675445703&sprefix=ba%2Caps%2C283&sr=8-282,Lino Perros Faux Leather Sling Bag,889,193,193
