,Product_Url,Product_Name,Price,Rating,Review
413,/sspa/click?ie=UTF8&spc=MToyNDcyNzY0NjMxODUxODU6MTY3NTQ0NTcwMzpzcF9idGY6MjAxMDc1NjMwNTA5OTg6OjA6Og&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445703%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"1,424","7,644","7,644"
414,,,,,
415,/sspa/click?ie=UTF8&spc=MTo4Mjk3OTUzNDQ4NTkyNzk4OjE2NzU0NDU3MDU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445705%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",684,684
416,/sspa/click?ie=UTF8&spc=MTo4Mjk3OTUzNDQ4NTkyNzk4OjE2NzU0NDU3MDU6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445705%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,"14,913","14,913"
417,/Lino-Perros-Womens-Sling-Black/dp/B07GLL393H/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-291,Lino Perros Colored Sling bag (BEIGE),599,196,196
418,/Kuber-Industries-Handcrafted-Embroidered-Handbag/dp/B082VFZP9C/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-292,"Kuber Industries Women's Handcrafted Embroidered Clutch Bag (Grey, CTKTC034517)",345,255,255
419,/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-293,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,198,979,979
420,/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-294,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,598,19,19
421,/Wildcraft-Solid-Backpack-Grey-11911/dp/B07N1CM9QS/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-295,Wildcraft 35 Ltrs 18.5 cms Backpack (11911 Grey_Grey),"1,224",157,157
422,/AirCase-C26-Messenger-Laptop-Shoulder/dp/B07P417566/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-296,"AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch Laptop Bag for Men & Women (Blue)",949,"2,565","2,565"
423,/Lino-Perros-Womens-Tote-Multi-Colour/dp/B07JN6TTCK/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-297,Lino Perros leatherette Tote Bag,919,484,484
424,/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D2ZFX/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-298,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag,"1,181","1,348","1,348"
425,/sspa/click?ie=UTF8&spc=MTo4Mjk3OTUzNDQ4NTkyNzk4OjE2NzU0NDU3MDU6c3BfbXRmOjIwMTEwMDgyMjQxNjk4OjowOjo&url=%2Fbg1905-Capacity-Laptop-Travelling-Backpack%2Fdp%2FB082MKHDJ1%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445705%26sprefix%3Dba%252Caps%252C283%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,999",60,60
426,/sspa/click?ie=UTF8&spc=MTo4Mjk3OTUzNDQ4NTkyNzk4OjE2NzU0NDU3MDU6c3BfbXRmOjIwMDk3NjEyMjMyMDk4OjowOjo&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445705%26sprefix%3Dba%252Caps%252C283%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 14 Ltrs Medium (14.6 inch) Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,350",108,108
427,/Nivia-783-Polyester-Carrying-Balls/dp/B072KWMD1F/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-301,"NIVIA ‘Ball Carrying Bag’ for 9 Balls, Polyester, Black",566,66,66
428,/Baggit-Womens-Sling-Bag-Beige/dp/B0B441G1G6/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-302,Baggit Women's Sling Bag - Medium (Beige),579,2,2
429,/Arctic-Fox-Shutter-Topography-Camera/dp/B0835GMWBC/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-303,Arctic Fox Sling Shutter Topography Camera Bag,"1,199",283,283
430,/Gizga-Essentials-Organizer-Multi-Utility-Cosmetics/dp/B09WVRKYCJ/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-304,"Gizga Essentials Travel Toiletry Kit Bag for Men & Women, Travel Organizer Case with Handle & Hook, Premium Zipper, Multiple Pockets, Multi-Utility Pouch for Shaving Makeup Cosmetics, Light Grey",399,51,51
431,/Amazon-Basics-Stylish-Backpack-Laptop/dp/B09W4WRV5Q/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-305,"Amazon Basics - Laptop Backpack/Travel Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Stylish Design","1,859",1,1
432,/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-306,Genie Flamenco2 Casual Backpacks for Women,699,"1,325","1,325"
433,/Handbag-Shoulder-Handbags-Wedding-Designer/dp/B0BLNV1G5G/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-307,Handbag For Women And Girls | Ladies Purse Handbag |Gifts For Women | Women Shoulder Bags | Side Handbags | Wedding Gifts For Woman | Women Designer Bags | Travel Purse Handbag,499,16,16
434,/AmazonBasics-SM1603111P-Camera-Sling-Bag/dp/B01FRDSAYW/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1675445705&sprefix=ba%2Caps%2C283&sr=8-308,"Amazon Basics Camera Sling Bag, for DSLR Camera with Lens, Accessories, Adjustable Padded Strap, Black","1,579","2,859","2,859"
435,/sspa/click?ie=UTF8&spc=MTo4Mjk3OTUzNDQ4NTkyNzk4OjE2NzU0NDU3MDU6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445705%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196","2,166","2,166"
436,/sspa/click?ie=UTF8&spc=MTo4Mjk3OTUzNDQ4NTkyNzk4OjE2NzU0NDU3MDU6c3BfYnRmOjIwMTA0MTQwMjYzMzk4OjowOjo&url=%2FUrban-Backpack-Repellent-litres-Laptop%2Fdp%2FB08X2FD3T8%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445705%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Urban Tribe Amigo Backpack 15.6 Inch| Water Repellent |31 litres | Laptop Backpack for Men and Women,"2,969",585,585
437,,,,,
438,/sspa/click?ie=UTF8&spc=MTo2ODQxMzc5NzAzNjA4MTU5OjE2NzU0NDU3MDc6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445707%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",3.9,-684
439,/sspa/click?ie=UTF8&spc=MTo2ODQxMzc5NzAzNjA4MTU5OjE2NzU0NDU3MDc6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_306_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445707%26sprefix%3Dba%252Caps%252C283%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"1,298",3.5,-10
440,/KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1675445707&sprefix=ba%2Caps%2C283&sr=8-307,KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,986,4.2,-712
441,/F-Gear-Lattitude-Blue-Navy-Orange-Sports-Waist-Bag/dp/B08NYH3WJD/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1675445707&sprefix=ba%2Caps%2C283&sr=8-308,F Gear Lattitude Blue Navy Orange Sports Waist Bag (3686),449,4.3,-153
442,/sspa/click?ie=UTF8&spc=MTo2ODQxMzc5NzAzNjA4MTU5OjE2NzU0NDU3MDc6c3BfbXRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445707%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"-2,166"
443,/sspa/click?ie=UTF8&spc=MTo2ODQxMzc5NzAzNjA4MTU5OjE2NzU0NDU3MDc6c3BfbXRmOjIwMTEwMDgyMjQxNjk4OjowOjo&url=%2Fbg1905-Capacity-Laptop-Travelling-Backpack%2Fdp%2FB082MKHDJ1%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445707%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,999",4.4,-60
444,/sspa/click?ie=UTF8&spc=MTo2ODQxMzc5NzAzNjA4MTU5OjE2NzU0NDU3MDc6c3BfYnRmOjIwMTA0MTQwMjYzNDk4OjowOjo&url=%2FLaptop-Backpack-compartments-Office-Business%2Fdp%2FB09MVT5KL3%2Fref%3Dsr_1_311_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445707%26sprefix%3Dba%252Caps%252C283%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Urban Tribe Atlas 24L Laptop Backpack for men and women | Fits upto 15.6 inch Laptop | 3 compartments | Office, Business, Casual Use","2,289",4.2,-89
445,/sspa/click?ie=UTF8&spc=MTo2ODQxMzc5NzAzNjA4MTU5OjE2NzU0NDU3MDc6c3BfYnRmOjIwMDk3NjEyMjMyMDk4OjowOjo&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_312_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445707%26sprefix%3Dba%252Caps%252C283%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 14 Ltrs Medium (14.6 inch) Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,350",4.2,-108
