Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MToxOTc4ODE3NDEyODcyNjg3OjE2NzU0NDU2ODA6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",684,684
/sspa/click?ie=UTF8&spc=MToxOTc4ODE3NDEyODcyNjg3OjE2NzU0NDU2ODA6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,"14,913","14,913"
/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-51,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",599,629,629
/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-52,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,249,"5,923","5,923"
/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-53,"Tabelito® Casual Laptop Bag 15.6-inch(39.6cm), 25 LTR Water Repellent Backpack Office College School Business Travel Bags for Men Women Boys & Girls (Blue)",549,"1,499","1,499"
/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-54,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,843,"4,943","4,943"
/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-55,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,429,"2,497","2,497"
/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-56,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",512,348,348
/Skybags-Brat-Green-Casual-Backpack/dp/B08Z21W4TG/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-57,Skybags Brat Sea Green 46 Cms Casual Backpack,669,874,874
/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-58,"WILD MODA Women's Shoulder Bag, Set of 1",849,"3,318","3,318"
/sspa/click?ie=UTF8&spc=MToxOTc4ODE3NDEyODcyNjg3OjE2NzU0NDU2ODA6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"1,298",10,10
/sspa/click?ie=UTF8&spc=MToxOTc4ODE3NDEyODcyNjg3OjE2NzU0NDU2ODA6c3BfbXRmOjIwMTEwMDgyMjQxNjk4OjowOjo&url=%2Fbg1905-Capacity-Laptop-Travelling-Backpack%2Fdp%2FB082MKHDJ1%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,999",60,60
/Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-61,Half Moon Strike 35L Unisex Spacious School/ Laptop/ College/ Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,45,45
/Backpack-Business-Resistant-Computer-Notebook/dp/B07GLRSVNZ/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-62,OPTIMA Laptop Backpack of OPT-262/263/273/274/1395/1396,399,"4,595","4,595"
/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-63,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",247,270,270
/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-64,Artistix 25 ltrs (30 cms)backpack(Talon_40cm_black),999,"2,764","2,764"
/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-65,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,"9,822","9,822"
/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BK922Y5N/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-66,"Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags(Pink)",799,107,107
/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-67,American Tourister Casual Backpack,"1,119","14,196","14,196"
/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675445680&sprefix=ba%2Caps%2C283&sr=8-68,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),"1,445","1,885","1,885"
/sspa/click?ie=UTF8&spc=MToxOTc4ODE3NDEyODcyNjg3OjE2NzU0NDU2ODA6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196","2,166","2,166"
