Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MTo1OTgyNTIzNDM3NzMxMDk1OjE2NzU0NDU2OTM6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445693%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",3.9,(684)
/sspa/click?ie=UTF8&spc=MTo1OTgyNTIzNDM3NzMxMDk1OjE2NzU0NDU2OTM6c3BfYXRmX25leHQ6MjAxMTUxMDQ5MDgxOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Happy-Green%2Fdp%2FB08SW9W2FY%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445693%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,890",4.4,(147)
/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-179,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,337",4.2,(696)
/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-180,ADISA Women's & Girls' Sling Bag,495,4.1,"(2,772)"
/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-181,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"2,849",4.2,(152)
/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-182,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),549,4.2,"(1,499)"
/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-183,Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),"1,598",4.3,"(5,418)"
/Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-184,ZIPLINE Office Laptop Synthetic Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments,"1,599",4.3,(14)
/ZIBUYU%C2%AE-Handbag-Fashion-Shoulder-Crossbody/dp/B0B3MTSRFK/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1675445693&sprefix=ba%2Caps%2C283&sr=8-185,ZIBUYU® Tote Handbag for Women Fashion Faux Leather Tote Bag Classic Shoulder Crossbody Bags for Lady Girl Solid Color,"1,322",3.9,(39)
