Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MTo0Mjk5MDkyNTM1MDUwNTg5OjE2NzU0NDU2ODU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445685%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",684,684
/sspa/click?ie=UTF8&spc=MTo0Mjk5MDkyNTM1MDUwNTg5OjE2NzU0NDU2ODU6c3BfYXRmX25leHQ6MjAxMTUxMDQ5MDgxOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Happy-Green%2Fdp%2FB08SW9W2FY%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445685%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,890",147,147
/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-99,Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black),599,629,629
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-100,Baggit Women's PEPSI Sling Bag,528,"1,927","1,927"
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-101,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,"9,233","9,233"
/PALAY%C2%AE-Crossbody-Mobile-Leather-Shoulder/dp/B09GYGRB56/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-102,PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Shoulder Bags,784,"1,041","1,041"
/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-103,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,999,"2,528","2,528"
/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-104,F Gear Enzo Sports Waist Bag (.Red),197,751,751
/Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1675445685&sprefix=ba%2Caps%2C283&sr=8-105,Mi Business Casual 21L Water Resistant Laptop Backpack (Dark Grey),999,"6,051","6,051"
