Product_Url,Product_Name,Price,Rating,Review
NaN,NaN,NaN,NaN,NaN
/sspa/click?ie=UTF8&spc=MTo3MzY4MzQ1OTQ2NTYxOTU1OjE2NzU0NDU2OTk6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","1,169",684,684
/sspa/click?ie=UTF8&spc=MTo3MzY4MzQ1OTQ2NTYxOTU1OjE2NzU0NDU2OTk6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,"14,913","14,913"
/ProArch-Printed-Laptop-Backpack-College/dp/B0BSCG7X2B/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-243,ProArch Printed Bags for Girls Light Bird Laptop Backpack For Travel|College|School 30 L Backpack,759,NaN,NaN
/Jute-Cottage-Zipper-Warli-Lunch/dp/B07JHVH7XP/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-244,Jute Cottage Jute Bags for Lunch for Women and Men | Jute Grocery Bag | Jute Carry Bag | Jute Tiffin Bags | Jute Bags with Zip | Printed Jute Bag | Warli Print | Blue,329,NaN,NaN
/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-245,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),599,110,110
/GreenLands-SG-Backpack-QUAD-L-Grey/dp/B08ML7RWG6/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-246,"GREENLANDS 42 Litres Quad Backpack/Bag with Rain Cover for Travel, Upto 17” Laptop, School/College and Work Lightweight and Stylish Bag Men and Women- Light Grey","1,844",88,88
/Clownfish-Trident-Laptop-Briefcase-Messenger/dp/B079HZJTK2/ref=sr_1_247_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-247,The Clownfish Trident Series Laptop Briefcase 15.6 inch Laptop Bag Messenger Bag (Dark Brown),"1,819",236,236
/Jaden-Black-Laptop-Backpack-Charging/dp/B07RRJ7LQB/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-248,Fur Jaden 30L Black Laptop Backpack Bag with USB Charging Port and Anti Theft Backside Pocket for Men and Women,"1,799",372,372
/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-249,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,"1,181","1,348","1,348"
/American-Tourister-FJ9-01-001/dp/B07N19WBSX/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1675445699&sprefix=ba%2Caps%2C283&sr=8-250,American Tourister Ohio Polyester 55 cms Blue Travel Duffle (FJ9 (0) 01 001),"1,999","1,692","1,692"
/sspa/click?ie=UTF8&spc=MTo3MzY4MzQ1OTQ2NTYxOTU1OjE2NzU0NDU2OTk6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,"1,298",10,10
/sspa/click?ie=UTF8&spc=MTo3MzY4MzQ1OTQ2NTYxOTU1OjE2NzU0NDU2OTk6c3BfbXRmOjIwMTEwMDgyMjQwOTk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black","3,799",258,258
